Alignment name,Distance from boundary,Alignment position,E-value
C_PS51089_PS51503,0.43312360875504474,22-35,0.0023257085758425456
C_PS51089_PS51526,0.12212696037196391,66-76,0.26095780168687227
C_PS51089_PS51641,0.8557882850784138,51-62,3.467611554121104e-05
C_PS51089_PS51647,0.3689779610510113,38-54,0.001887267359151309
C_PS51089_PS51674,0.10915347991000601,52-62,0.30098697758388976
C_PS51089_PS51690,1.9784301763094287,22-50,1.2094336738180607e-25
C_PS51089_PS51766,0.08630065246773722,26-35,0.42189174568085713
C_PS51089_PS51838,1.196317098321659,113-135,1.1226902954768024e-12
C_PS51089_PS60022,1.811578338465412,56-70,1.579875488121755e-12
C_PS51109_PS50017,2.5508052156329697,74-96,3.3157785682754567e-26
C_PS51109_PS50058,1.03413370154637,41-57,2.317311824800462e-08
C_PS51109_PS50078,0.13069720419856257,81-92,0.20838531221889722
C_PS51109_PS50093,0.257840285837041,80-93,0.027058231809108397
C_PS51109_PS50166,0.9494894658655557,91-106,2.5250584149905104e-07
C_PS51109_PS50844,0.008690315686239458,57-66,0.916765873817974
C_PS51109_PS50913,0.09633611643844286,79-89,0.3465607050238886
C_PS51109_PS50914,1.1987521728697326,28-42,1.5517730042354185e-08
C_PS51109_PS50916,0.23541887124156435,31-47,0.018276836039655315
C_PS51109_PS50925,0.1292273413565752,20-32,0.18638228148952157
C_PS51109_PS50944,0.07945242706133016,75-86,0.3854171114715384
C_PS51109_PS50960,0.716459461184515,35-47,9.015564473111491e-05
C_PS51109_PS50967,0.3118823739888157,72-84,0.017344655474584164
C_PS51109_PS51019,0.09923839387219147,54-68,0.2256938355571873
C_PS51109_PS51044,0.2651217890871145,80-92,0.03185428853547775
C_PS51109_PS51071,2.2374588140300844,34-52,3.446638128050805e-19
C_PS51109_PS51139,2.0737260089641274,67-85,7.73486092246474e-18
C_PS51109_PS51141,0.0770481704862016,38-49,0.396698772464302
C_PS51109_PS51214,0.12994982016794232,73-83,0.23944105200357918
C_PS51109_PS51279,0.8366522548783903,24-39,1.5358354190214456e-06
C_PS51109_PS51309,0.6395736442801523,75-87,0.0002449497732346324
C_PS51109_PS51311,0.016574159889332307,26-38,0.8061672284246665
C_PS51109_PS51325,1.1981225432154448,43-58,4.727068039453769e-09
C_PS51109_PS51344,0.18397051308409207,75-89,0.06331976873728937
C_PS51109_PS51366,0.46823003059404833,95-114,8.570489536491091e-05
C_PS51109_PS51369,1.2710961260949736,35-49,5.24263348480773e-09
C_PS51109_PS51369,2.2044402218675447,71-89,6.454338571352029e-19
C_PS51109_PS51413,0.8121165278493461,93-112,8.83172354003496e-08
C_PS51109_PS51433,0.3747905449180422,85-98,0.005262928653981444
C_PS51109_PS51503,0.7848756042180662,22-35,1.6898960292984474e-05
C_PS51109_PS51647,0.9006797198897019,100-118,3.697903605797648e-08
C_PS51109_PS51766,0.7269750579825756,74-87,3.801039770858096e-05
C_PS51109_PS51780,1.0904903609514784,43-58,2.6454335600718123e-08
C_PS51109_PS51838,0.08384336364763989,43-60,0.22109107779150242
C_PS51109_PS60022,2.69265141552366,15-33,8.927590757039384e-22
C_PS51112_PS51236,0.17921234941527775,107-124,0.03972310425241178
C_PS51131_PS01352,0.13507250399866244,20-35,0.11519141408862121
C_PS51131_PS50024,0.13162073613112835,35-53,0.08201985011078389
C_PS51131_PS50824,0.19246080056446502,28-43,0.045988090921088506
C_PS51131_PS50904,0.10784348336728034,183-204,0.09324203551989506
C_PS51131_PS50916,1.4858574258366666,13-39,3.774927496543214e-18
C_PS51131_PS51022,0.14135618986449572,5-18,0.13820921956671886
C_PS51131_PS51022,0.025021268368205618,90-103,0.7044782950335262
C_PS51131_PS51035,0.07533253695030862,102-115,0.34831239423425014
C_PS51131_PS51039,0.4375162538477957,63-75,0.0033873367018935814
C_PS51131_PS51071,2.885523943071578,4-28,4.6862111509237377e-32
C_PS51131_PS51109,0.0083279406320802,88-101,0.889948957655797
C_PS51131_PS51139,0.27394433017148323,7-21,0.016421481518403714
C_PS51131_PS51139,0.7907138546790673,91-108,6.587976641758489e-07
C_PS51131_PS51141,0.6709463249966499,94-108,4.257706308401478e-05
C_PS51131_PS51156,0.23260069768522307,8-25,0.015194639795844424
C_PS51131_PS51214,1.1041418782065966,95-113,7.745834724761417e-10
C_PS51131_PS51223,0.9854286759768751,99-117,7.389950179933674e-09
C_PS51131_PS51269,1.4295125993855589,91-109,1.6004450192482065e-12
C_PS51131_PS51279,2.0548063149038676,89-110,2.330220578534753e-20
C_PS51131_PS51309,1.2899402134291105,100-118,2.2695281984108872e-11
C_PS51131_PS51309,0.0782319053608651,15-28,0.3344570945509236
C_PS51131_PS51369,2.0122236795807646,89-109,4.447844050260671e-19
C_PS51131_PS51388,2.148368254658955,92-115,4.04960371040482e-23
C_PS51131_PS51413,1.761512712840887,100-122,2.538921230853947e-18
C_PS51131_PS51441,2.1760711734597913,90-110,1.4250504508872325e-20
C_PS51131_PS51647,0.8664318414783541,3-21,7.088514200321832e-08
C_PS51131_PS51697,0.32669850703461734,152-169,0.0027931839681094865
C_PS51131_PS51726,0.10034129502072542,198-223,0.07361741454725075
C_PS51131_PS51776,1.9062578275171842,110-132,9.095427611618806e-20
C_PS51131_PS51838,0.32598100912761563,9-25,0.003919946962799174
C_PS51131_PS60022,0.9110013715464058,11-26,4.674273297233257e-07
C_PS51132_PS51236,0.21691612596892895,152-172,0.010511991294936244
C_PS51132_PS51550,0.3826456164881593,165-181,0.001495977439190309
C_PS51139_PS50058,0.17137695212392945,13-23,0.1518068221450855
C_PS51139_PS50058,0.8468642484786848,43-57,3.0420962411148525e-06
C_PS51139_PS50196,0.19049862997957767,135-152,0.03242014339534553
C_PS51139_PS50822,0.4238495988649911,208-225,0.00048600444910441994
C_PS51139_PS50844,0.41689716922623443,44-57,0.0029188651976880067
C_PS51139_PS50844,0.7791819515350786,79-94,3.852026345717506e-06
C_PS51139_PS50869,0.3458159032917969,36-52,0.0027979441714426657
C_PS51139_PS50914,0.1469451417070715,21-33,0.14803791698411903
C_PS51139_PS50944,0.995977179808559,77-92,1.200167072302306e-07
C_PS51139_PS50960,0.46361654150244114,68-80,0.0024126850101854813
C_PS51139_PS51035,0.48181858716342507,83-97,0.000726495108857075
C_PS51139_PS51074,0.1384669059718524,72-85,0.14391438805464415
C_PS51139_PS51156,0.18694215287705873,119-135,0.04166821800546024
C_PS51139_PS51236,1.188347201629946,141-167,1.16278368394385e-14
C_PS51139_PS51262,0.6095051860827354,68-81,0.0001968491998883113
C_PS51139_PS51279,1.5173300415775808,69-86,1.3758618950878665e-12
C_PS51139_PS51279,0.9536575280891135,24-39,2.362157039855062e-07
C_PS51139_PS51309,2.2705305557147715,68-86,1.8386584607951957e-19
C_PS51139_PS51369,1.728651213166323,45-61,1.7272586996763824e-13
C_PS51139_PS51388,0.5322874505267245,83-97,0.0003407669457439629
C_PS51139_PS51413,0.06379024097789632,109-121,0.43636635150162806
C_PS51139_PS51724,0.010205592955694343,72-84,0.8757516713534054
C_PS51139_PS51770,0.10145322598747697,102-118,0.17822564877428176
C_PS51139_PS51776,0.8974489587886376,54-69,5.806118703360394e-07
C_PS51139_PS51822,0.6304189279045289,99-117,6.281136451848022e-06
C_PS51141_PS50844,0.6180621829460753,57-68,0.000601101834900376
C_PS51141_PS50914,2.302800998633427,60-78,9.959061954098926e-20
C_PS51141_PS50944,0.03923475192664316,41-52,0.6244918355257134
C_PS51141_PS50961,0.002139323261426185,21-33,0.9725719687238421
C_PS51141_PS51011,1.2485867495250629,73-91,4.979292347073444e-11
C_PS51141_PS51223,2.181683395873428,13-33,1.2666182409936508e-20
C_PS51141_PS51227,0.38211688292745816,39-53,0.0032413893028413704
C_PS51141_PS51292,0.1561307926587503,44-53,0.20986140830485478
C_PS51141_PS51309,0.10057245889825861,65-75,0.3307815643521739
C_PS51141_PS51401,0.2386747010348067,66-74,0.11670891976578815
C_PS51141_PS51401,0.43556621279985563,26-35,0.012833939059888253
C_PS51141_PS51647,0.960298205449126,58-71,1.4496696192479849e-06
C_PS51146_PS50837,1.6837102874487315,23-43,4.408107466722367e-16
C_PS51146_PS51071,0.8072746389851364,118-140,8.636083144662244e-09
C_PS51146_PS51139,0.5717073098716074,137-163,1.9778260449715377e-07
C_PS51146_PS51236,0.39330097337311276,62-82,0.00025883482504804035
C_PS51146_PS51445,0.25799361145945454,148-173,0.0012213067365156966
C_PS51146_PS51481,0.6559778276684396,46-59,0.00010270090927609927
C_PS51146_PS51514,0.34809708876748413,52-69,0.0019002922329619605
C_PS51146_PS51647,0.1531117699040152,112-130,0.05452349178946704
C_PS51146_PS51693,0.19458714857737025,140-161,0.013829970467495513
C_PS51146_PS51711,0.5380555178066624,25-41,0.00010654492798978883
C_PS51146_PS51719,0.7678540004345145,25-38,2.1446351804852053e-05
C_PS51146_PS51720,0.45722780509405325,25-36,0.004141349156053212
C_PS51146_PS51776,0.3373958990262791,123-142,0.0011733199544934764
C_PS51156_PS51064,0.03495623796766001,98-115,0.5330114976793638
C_PS51156_PS51388,0.2503630275151707,105-122,0.011036641512123538
C_PS51158_PS51711,0.022360715979553802,213-228,0.6992328624506355
C_PS51159_PS50166,0.07365318672166676,41-57,0.2859025746513176
C_PS51159_PS50960,0.17216046789230344,39-54,0.0636365373931621
C_PS51159_PS50961,0.5613387259250002,46-62,7.171874982388388e-05
C_PS51159_PS51071,0.3804349994076359,57-72,0.002272306258069034
C_PS51159_PS51081,0.37801128109500404,54-73,0.001109103708441212
C_PS51159_PS51514,0.30259441634769146,168-180,0.01957058877336657
C_PS51159_PS51742,0.10389692872301115,39-61,0.18969251505479592
C_PS51175_PS50093,0.09883044805126495,80-97,0.16881563698853067
C_PS51177_PS50925,0.1373400368883999,82-97,0.11108711227232476
C_PS51177_PS51035,1.1381510719733825,55-73,4.0591782938242037e-10
C_PS51177_PS51223,0.1697188838555892,63-75,0.11010228406259734
C_PS51177_PS51227,0.14335010206790155,96-115,0.05686916266965228
C_PS51177_PS51369,0.9627259680199405,62-79,2.9790764000034344e-08
C_PS51177_PS51373,1.105434028041799,69-88,2.5022000605615383e-10
C_PS51177_PS51413,0.36418977519064644,116-131,0.002946797171383575
C_PS51177_PS51441,0.5974114270667492,88-102,0.0001282958791139885
C_PS51177_PS51514,0.019939817157044182,68-79,0.7871961642667933
C_PS51177_PS51697,0.29560630714313785,149-169,0.002013798679907943
C_PS51177_PS51766,0.169717910304505,4-16,0.11010367754398967
C_PS51177_PS51867,3.744499310709415e-05,47-61,0.9994384828132097
C_PS51178_PS50058,0.3687587056477657,17-29,0.008280406865714074
C_PS51178_PS51071,0.2086737354353012,21-33,0.06635351382615205
C_PS51191_PS51726,0.6193604637434014,154-169,4.9686990489860146e-05
C_PS51191_PS51794,0.33989351093592646,205-229,0.0002040107695915316
C_PS51191_PS51848,0.25795516280108277,214-236,0.0026506013387992927
C_PS51199_PS51146,0.8408692722424211,27-50,1.7201359065301337e-09
C_PS51199_PS51719,0.1205329998409459,29-46,0.11422398276188704
C_PS51205_PS51236,0.21515769586703115,159-177,0.016772808902876694
C_PS51205_PS51369,0.2798687205119439,133-152,0.0037075855467790307
C_PS51205_PS51766,0.050806111892114814,111-127,0.42159763044139514
C_PS51212_PS50882,0.11401048299839633,63-77,0.18083735461583775
C_PS51212_PS51401,0.7186832548214985,47-61,2.080642296932956e-05
C_PS51214_PS00983,0.4458275023517846,20-30,0.007416095851299263
C_PS51214_PS50058,0.9237496575500623,43-54,1.5340780387500086e-05
C_PS51214_PS50309,0.1942915072418785,41-53,0.07999512416169909
C_PS51214_PS50858,0.034451319605880215,44-54,0.6845699037433121
C_PS51214_PS50982,0.5032236732677555,46-57,0.0023846949194116754
C_PS51214_PS51042,0.895811776060981,65-79,1.4598503304128943e-06
C_PS51214_PS51061,0.24842658472792323,65-77,0.03957547774247133
C_PS51214_PS51065,0.26111905465129404,40-57,0.0090939767180805
C_PS51214_PS51071,0.31815744960950276,52-62,0.030205479045641626
C_PS51214_PS51262,1.8491724444480981,42-55,5.7122151671978835e-12
C_PS51214_PS51286,0.5121665242727929,55-65,0.0035748510537145974
C_PS51214_PS51321,0.3660445567581201,118-134,0.001983767499203331
C_PS51214_PS51321,0.11736468563021951,58-73,0.15292082578099717
C_PS51214_PS51325,1.6512031377306386,36-48,4.759821366258388e-10
C_PS51214_PS51344,0.4444881447229596,96-109,0.0019836156253307266
C_PS51214_PS51369,1.0058008580668618,58-69,5.7310586031692795e-06
C_PS51214_PS51388,0.46187607760828264,79-91,0.002467896750989077
C_PS51214_PS51399,3.215436485943753,15-33,2.9344037408574207e-27
C_PS51214_PS51413,3.315278688696275,78-104,1.3341495290693487e-39
C_PS51214_PS51503,0.1774556455308165,33-43,0.1419880896164743
C_PS51214_PS51514,1.3559369631933835,22-35,5.698188699023094e-09
C_PS51214_PS51838,1.5280553574791567,112-131,5.33924444004726e-14
C_PS51215_PS50891,0.146979104044755,50-63,0.17140103256494177
C_PS51215_PS50960,0.8202538188760995,44-54,0.00012062885893605582
C_PS51215_PS51050,0.19187858499773114,19-28,0.21544951199303977
C_PS51215_PS51230,0.42968670616298965,79-91,0.0037502709805938297
C_PS51215_PS51292,0.12427855058917281,71-80,0.2885792581256361
C_PS51215_PS51401,0.5988673571474257,44-54,0.0013774229838077045
C_PS51215_PS51441,0.0877551626823525,84-94,0.38086633601893966
C_PS51215_PS51514,0.024695849231083145,73-82,0.7811731175493989
C_PS51215_PS51633,1.2566000773336325,71-83,8.04362408615681e-08
C_PS51215_PS51693,0.21348865310609444,93-108,0.032849510024683275
C_PS51215_PS60022,1.0804454162660848,71-82,2.3400342424103933e-06
C_PS51223_PS50944,0.16266540399131735,87-100,0.10255914156935021
C_PS51223_PS50969,0.43763629873636045,239-258,0.00015802995177178816
C_PS51223_PS51042,3.607002810909407,30-56,5.063627401286935e-43
C_PS51223_PS51204,0.11358819638202622,57-73,0.1450032187554569
C_PS51223_PS51711,0.1954076367614599,12-28,0.03608313039484444
C_PS51223_PS51711,0.07935590039594231,129-145,0.2594865763201316
C_PS51229_PS51071,0.7241826040725474,52-72,2.4849709402972003e-07
C_PS51229_PS51358,0.06457266635989978,132-151,0.27487101514105533
C_PS51229_PS51674,0.39596480226530595,256-274,0.0005403295952423988
C_PS51229_PS51744,0.1540834382419458,272-279,0.2915139244876955
C_PS51230_PS50058,0.31527064733921595,75-84,0.042736305530259464
C_PS51230_PS50058,0.1959865873018778,13-22,0.1408773151029043
C_PS51230_PS50179,0.6158593327036588,114-132,8.282817900069737e-06
C_PS51230_PS50209,0.9681858246213988,32-47,1.8722154402102086e-07
C_PS51230_PS50228,0.2410889767240949,115-128,0.03420971283751489
C_PS51230_PS50827,0.7500695512762237,13-26,2.7509649666800473e-05
C_PS51230_PS50827,0.672799932320407,78-91,8.115099097073434e-05
C_PS51230_PS50844,0.20699812390996364,7-16,0.12618814908612366
C_PS51230_PS50882,1.041174332066599,103-120,7.258170934856924e-09
C_PS51230_PS50891,1.1763960034577856,79-95,2.063768701605327e-09
C_PS51230_PS50913,3.2521649065396225,73-90,3.774410079400357e-26
C_PS51230_PS50913,1.1904998535987223,25-37,1.899513031620269e-07
C_PS51230_PS50914,3.143972073108007,12-31,4.918192778947852e-28
C_PS51230_PS50916,1.235190976901368,12-31,1.8675295942871956e-11
C_PS51230_PS50925,2.8910147856833883,48-67,7.743987254959632e-26
C_PS51230_PS50944,0.4552957385087799,77-86,0.010535999256720606
C_PS51230_PS50944,0.27961607905808616,23-32,0.06104397392033904
C_PS51230_PS50950,0.0478777768497789,29-42,0.5115607788609821
C_PS51230_PS50961,0.7492596759039776,24-35,0.00012451104752598966
C_PS51230_PS51016,0.1921700400176123,162-173,0.09965505757629965
C_PS51230_PS51022,0.6772621396103915,38-48,0.0005815093333192621
C_PS51230_PS51022,0.5189275865427785,80-90,0.0033186292694012813
C_PS51230_PS51022,1.442333728892912,6-19,1.6999411493705757e-09
C_PS51230_PS51064,0.00360753551087889,123-136,0.9507487022475422
C_PS51230_PS51065,0.178423984636793,245-262,0.04029081613526203
C_PS51230_PS51071,1.241635592724755,8-24,6.807642333064482e-10
C_PS51230_PS51081,0.02073854317788104,92-104,0.7636840967052185
C_PS51230_PS51089,1.0694578012897091,24-36,9.162730595349813e-07
C_PS51230_PS51131,3.465774984178561,4-29,7.339378243872605e-40
C_PS51230_PS51139,0.17588251058324733,8-19,0.12116644174249065
C_PS51230_PS51139,0.0711613012066703,105-116,0.42573609734341733
C_PS51230_PS51141,2.1950656564018485,25-41,6.220376416656517e-17
C_PS51230_PS51159,0.30441561701146735,36-50,0.01039703868537818
C_PS51230_PS51177,0.12195726674818186,66-79,0.18133634101092588
C_PS51230_PS51205,0.04036705817411246,119-134,0.5242047478618475
C_PS51230_PS51214,0.6609540638758773,27-37,0.0006957677104885198
C_PS51230_PS51223,0.35994767077603207,50-61,0.01330823783622719
C_PS51230_PS51279,0.6592518314051983,20-30,0.0007089183888536345
C_PS51230_PS51295,0.07774036834652787,29-41,0.36399149081341514
C_PS51230_PS51309,1.3062114681730463,38-51,1.1430729311182302e-08
C_PS51230_PS51309,0.4180809034629718,21-32,0.006624563198696792
C_PS51230_PS51311,0.21992965133348008,88-98,0.0889904547796702
C_PS51230_PS51321,0.11657982240182907,62-75,0.19551512953493094
C_PS51230_PS51325,0.47141716768706576,78-89,0.003492959135326937
C_PS51230_PS51344,3.5763715548137442,74-98,1.4792419438038305e-39
C_PS51230_PS51369,0.6511059618885016,79-89,0.0007753735995945195
C_PS51230_PS51441,0.2991204320919678,90-100,0.037241753060695985
C_PS51230_PS51441,0.11271006785319759,32-42,0.2894389901311235
C_PS51230_PS51503,0.919484410620182,29-43,1.023516655082591e-06
C_PS51230_PS51545,0.7261048756872155,189-208,4.933250676578569e-07
C_PS51230_PS51633,0.3218770254218226,61-74,0.01103946879257385
C_PS51230_PS51641,0.29651409316848376,35-46,0.028490940540239856
C_PS51230_PS51647,0.840365369156018,27-41,3.3535853277620397e-06
C_PS51230_PS51693,0.9774641002709199,62-77,1.613926527188585e-07
C_PS51230_PS51766,0.2960281031625094,6-17,0.0286575817320229
C_PS51230_PS51776,1.0773289365675724,75-89,9.590247487944894e-08
C_PS51230_PS51822,0.20130661589738885,106-122,0.03264013965480221
C_PS51230_PS51838,0.18819006862921928,8-26,0.027998305067151497
C_PS51230_PS60022,0.010526842894997834,38-46,0.9096079594812838
C_PS51236_PS50123,0.20136895716520087,124-139,0.039879083538032524
C_PS51236_PS50838,1.493187963285413,156-179,2.731498525539929e-16
C_PS51236_PS50939,0.6551668132765016,81-107,2.0775239697917898e-08
C_PS51236_PS50970,0.07308253027153633,63-82,0.23185326046315258
C_PS51236_PS51042,0.2295683921211289,153-170,0.016047036981711598
C_PS51236_PS51223,0.9572293307111526,160-177,3.2888987791117136e-08
C_PS51236_PS51223,0.8640580565783864,128-147,3.1252666651153496e-08
C_PS51236_PS51223,0.25672252734645173,54-73,0.005890287052549394
C_PS51236_PS51380,0.4729827742403394,111-126,0.0005168673008635384
C_PS51236_PS51388,0.4667047479448856,155-178,1.3661704234254255e-05
C_PS51236_PS51550,0.6151954307593748,4-21,1.5517878398693718e-05
C_PS51236_PS51693,0.29153369150017294,109-124,0.009423590894853076
C_PS51253_PS50913,0.377533439883619,11-21,0.015719271446150308
C_PS51253_PS50913,0.15773550407101222,40-50,0.17638422889188712
C_PS51253_PS50944,1.2040040077524905,43-57,1.4342192545491822e-08
C_PS51253_PS51214,0.8435932365890482,30-43,7.42761822715442e-06
C_PS51253_PS51262,0.46999533668380167,8-19,0.0035530672295698367
C_PS51253_PS51413,0.3621189344115292,67-81,0.004375283259792789
C_PS51253_PS51441,0.4349033614081055,42-55,0.002268475952091932
C_PS51253_PS51514,1.9305507202389123,19-32,1.828161894029249e-12
C_PS51253_PS51856,0.477267965506023,63-75,0.002020351946957767
C_PS51262_PS50033,0.015659884755194753,10-20,0.841761354134086
C_PS51262_PS51044,0.14512152104721388,35-45,0.2026374754798696
C_PS51262_PS51141,0.18365806460997547,64-76,0.09185400726330545
C_PS51262_PS51633,1.7279166457928739,44-62,5.519902101223213e-15
C_PS51262_PS51766,1.5115541625676654,51-64,6.450080775052009e-10
C_PS51269_PS50309,0.3540189704947494,57-73,0.002433748790103166
C_PS51269_PS50891,0.5628595613016572,95-110,0.00012270186817336552
C_PS51269_PS50913,0.5963333641468083,59-69,0.0014163572708474465
C_PS51269_PS50913,1.1511976508896504,10-22,3.166181188823667e-07
C_PS51269_PS50916,0.24435497366657621,60-78,0.009631228418616787
C_PS51269_PS50925,3.366626239059367,59-83,2.8010447267742396e-37
C_PS51269_PS50944,2.359259836567338,59-75,3.815663056970813e-18
C_PS51269_PS51035,0.9395213531346229,82-96,7.57819734386351e-07
C_PS51269_PS51071,0.1034102207215204,31-42,0.28911734111435633
C_PS51269_PS51109,2.0838197560398983,62-81,7.946421059337965e-19
C_PS51269_PS51214,0.14444463222795,65-75,0.20415189997350444
C_PS51269_PS51262,0.3429203234797651,64-74,0.02300316282728509
C_PS51269_PS51272,1.0244803816974537,66-79,5.902466457465327e-07
C_PS51269_PS51279,1.0279718280875834,90-106,2.5732242033981972e-08
C_PS51269_PS51286,0.5222720495862898,87-100,0.0006676084598597966
C_PS51269_PS51309,1.7123617131332156,66-82,2.2783627334783924e-13
C_PS51269_PS51309,0.005161305769016522,52-62,0.9448072283521364
C_PS51269_PS51321,0.0962972536559743,121-136,0.21421907803125084
C_PS51269_PS51321,0.16294483840244922,62-78,0.06265810397571345
C_PS51269_PS51325,0.06349579464481536,65-75,0.4973537471936183
C_PS51269_PS51369,5.218843483371693,56-81,1.1765541082431913e-59
C_PS51269_PS51388,1.6959681180783077,78-95,5.5221383996155774e-14
C_PS51269_PS51388,0.21686008390857126,9-21,0.059654774554812
C_PS51269_PS51401,0.7929720591223068,64-78,6.827302666007661e-06
C_PS51269_PS51445,0.31462909905659675,84-104,0.0013505935990288003
C_PS51269_PS51514,0.017683476503716378,59-68,0.8379182264719647
C_PS51269_PS51526,0.2139328734299717,61-73,0.06196860738977159
C_PS51269_PS51688,0.03272593482241959,4-17,0.6324443240237065
C_PS51269_PS51766,1.300327326412253,64-78,3.381623571498478e-09
C_PS51269_PS51776,0.290504332776937,85-98,0.01712765862211054
C_PS51269_PS60022,0.08422325347830206,59-68,0.4307477897374273
C_PS51272_PS50058,0.006317177514591599,56-67,0.9269959056736182
C_PS51272_PS50209,0.08014203400315711,73-85,0.35280265052878057
C_PS51272_PS50891,0.031893655357514206,60-74,0.6197712439712261
C_PS51272_PS51035,1.198550056467858,90-105,4.694844226242388e-09
C_PS51272_PS51325,0.4527265115196659,63-75,0.002779609997595549
C_PS51272_PS51399,0.3833660823077105,67-79,0.006848270981696918
C_PS51272_PS51526,0.47262406104045596,71-84,0.00133778923170797
C_PS51272_PS51693,0.012213517281741915,60-74,0.8325993214272245
C_PS51272_PS51724,0.3386450175554945,63-74,0.017184624649576784
C_PS51272_PS51766,1.0958091492193454,60-73,2.1744321758627916e-07
C_PS51272_PS51841,0.13610723269834413,78-93,0.11330004393487868
C_PS51276_PS50058,0.4298898522370269,64-83,0.0001845118175560636
C_PS51276_PS50196,0.05798442417954597,214-234,0.29591799476039116
C_PS51276_PS50309,0.23404848914873444,69-85,0.018707620672767652
C_PS51276_PS50925,0.1647947238548566,83-99,0.060718290170866995
C_PS51276_PS51109,0.5940829899418514,37-70,1.252759422240475e-05
C_PS51276_PS51236,0.824689050576418,197-218,1.3198546689692212e-08
C_PS51276_PS51303,0.12634200452755096,14-31,0.10288369726467606
C_PS51276_PS51399,0.1160129708598614,5-20,0.1562641344842447
C_PS51276_PS51413,0.07693489766613926,83-99,0.27038909620166707
C_PS51276_PS51436,0.2777494409188588,84-99,0.011748954104911738
C_PS51276_PS51436,0.07914714375635956,159-173,0.30507209405818286
C_PS51276_PS51461,3.063085290747594,64-95,2.6977813009857984e-43
C_PS51276_PS51690,0.12822008300355314,188-204,0.11307076570975842
C_PS51276_PS51711,0.43004644661798963,160-178,0.00028276836725225614
C_PS51276_PS51822,0.35366131023141545,170-188,0.0012070632997208902
C_PS51279_PS50058,1.4265878789310742,31-45,5.088752672303271e-10
C_PS51279_PS50177,0.036391902864306935,22-42,0.5386645011642184
C_PS51279_PS50829,0.05842759900014549,32-40,0.5910537069498188
C_PS51279_PS50844,0.6554615786598328,68-81,0.00010344586751729392
C_PS51279_PS50960,0.4056829268889741,18-29,0.007687227276797879
C_PS51279_PS51035,0.044741596318560006,93-105,0.5589804653516726
C_PS51279_PS51081,1.0358500961733155,21-36,6.341270896232251e-08
C_PS51279_PS51223,1.5246115372837483,87-106,5.719952815056427e-14
C_PS51279_PS51284,0.5132994092752101,42-60,5.813813295716731e-05
C_PS51279_PS51292,0.36636094413258213,24-37,0.005922164820120273
C_PS51279_PS51301,0.022743012823402964,51-69,0.7109556753862855
C_PS51279_PS51325,0.14299692162387512,47-58,0.17979048837456602
C_PS51279_PS51369,1.2531731896994387,66-80,6.859729376396997e-09
C_PS51279_PS51369,0.4203698173064687,18-29,0.006445082721547477
C_PS51279_PS51413,0.3176700521853464,100-114,0.008522455437430047
C_PS51279_PS51526,0.7936720079449247,24-37,1.4940900416570471e-05
C_PS51279_PS51647,0.8571928396105655,20-38,8.448735551967149e-08
C_PS51279_PS51693,0.13951920667568718,82-93,0.18745237232447143
C_PS51279_PS51776,1.4970288784513244,16-34,4.437350740745206e-13
C_PS51279_PS51867,0.26169959677127075,66-77,0.04326569759612795
C_PS51283_PS50978,0.2979438863574675,42-59,0.004686871604239397
C_PS51283_PS51071,0.021984846621087684,46-62,0.6881541626306358
C_PS51283_PS51253,0.07913964259354778,61-73,0.35743013814668667
C_PS51286_PS50820,0.2928342524705352,54-68,0.016577987222102113
C_PS51286_PS50967,0.15461666132381868,31-41,0.18254048872072803
C_PS51286_PS51035,0.5116768911841358,45-57,0.0012916954962794913
C_PS51286_PS51071,3.6707329729109865,48-69,8.473451678247002e-36
C_PS51286_PS51262,1.6191125553468395,15-28,7.223847534153939e-10
C_PS51286_PS51344,0.6021554620319014,83-97,0.00011948354073925283
C_PS51286_PS51503,1.0822901775476188,97-112,3.016321079472622e-08
C_PS51289_PS50180,0.24973283837442306,49-64,0.018394098233619108
C_PS51289_PS50914,0.031705247207343135,32-43,0.6835448775747976
C_PS51292_PS50944,2.6808731895742204,46-64,7.559964821598176e-23
C_PS51292_PS50944,0.10838801940779064,15-25,0.30353200727918933
C_PS51292_PS51344,0.5380585013872938,91-106,0.0001824679490157232
C_PS51292_PS51693,2.122522302857852,50-67,2.5562596847509776e-17
C_PS51295_PS50882,0.009498254529594519,124-141,0.8428480540496521
C_PS51295_PS50960,1.5588657194412008,33-52,2.883131163443603e-14
C_PS51295_PS51011,0.36777990881368705,79-95,0.0019260992219355315
C_PS51295_PS51042,0.8277715808190047,15-32,3.3811206108415655e-07
C_PS51295_PS51156,0.18030962004077722,24-39,0.055857363348044156
C_PS51299_PS50017,0.9487701184767285,36-54,1.4829724605582446e-08
C_PS51299_PS50824,0.070403638756936,33-48,0.324179397605112
C_PS51299_PS50916,0.23087718623487152,41-59,0.012442135549195989
C_PS51299_PS51022,0.6125058824572145,87-103,3.005143928554005e-05
C_PS51299_PS51035,0.374734441892536,85-99,0.0036209580683769444
C_PS51299_PS51061,1.76740485514039,52-75,3.786341477504012e-19
C_PS51299_PS51089,0.4525711488126536,80-94,0.0011265817484548352
C_PS51299_PS51109,1.0413492626736787,76-92,2.0498021545141494e-08
C_PS51299_PS51141,0.028720450343358905,71-85,0.6499845047970422
C_PS51299_PS51223,0.15400881663059973,52-63,0.1575352872834086
C_PS51299_PS51272,0.15205145384995955,102-117,0.0877886321059143
