Alignment name,Segment Probability,Segment Position in Alignment
C_1_BBS30003-2_BBS30004,0.0,330-335
C_1_BBS30003-2_BBS30004,0.13333333333333333,230-234
C_1_BBS30003-2_BBS30004,0.0,455-458
C_1_BBS30003-2_BBS30004,0.0,272-274
C_1_BBS30003-2_BBS30004,0.1,359-362
C_1_BBS30003-2_BBS30004,0.06666666666666667,367-370
C_1_BBS30003-2_BBS30004,0.0,141-143
C_1_BBS30003-2_BBS30004,0.0,388-390
C_1_BBS30003-2_BBS30004,0.03333333333333333,239-244
C_1_BBS30003-2_BBS30004,0.0,223-225
C_1_BBS30003-2_BBS30004,0.06666666666666667,466-468
C_1_BBS30003-2_BBS30004,0.13333333333333333,313-316
C_1_BBS30003-2_BBS30004,0.0,85-90
C_1_BBS30003-2_BBS30004,0.4,416-416
C_1_BBS30003-2_BBS30004,0.2,307-309
C_1_BBS30003-2_BBS30004,0.03333333333333333,350-353
C_1_BBS30003-2_BBS30004,0.0,278-279
C_1_BBS30003-2_BBS30004,0.0,39-40
C_1_BBS30003-2_BBS30004,0.06666666666666667,150-150
C_1_BBS30003-2_BBS30004,0.3333333333333333,474-474
C_1_BBS30003-2_BBS30004,0.3333333333333333,266-266
C_1_BBS30003-2_BBS30004,0.3333333333333333,53-53
C_1_BBS30003-2_BBS30004,0.3333333333333333,395-395
C_1_BBS30003-2_BBS30004,0.3333333333333333,324-324
C_1_BBS30003-2_BBS30004,0.3333333333333333,170-170
C_1_BBS30003-2_BBS30004,0.3333333333333333,206-206
C_1_BBS30003-2_BBS30004,0.3333333333333333,479-479
C_1_BBS30003-2_BBS30004,0.3333333333333333,200-200
C_1_BBS30003-2_BBS30004,0.3333333333333333,7-7
C_1_BBS30003-2_BBS30004,0.3333333333333333,374-374
C_1_BBS30003-2_BBS30004,0.3333333333333333,217-217
C_1_BBS30003-2_BBS30005,0.0,115-120
C_1_BBS30003-2_BBS30005,0.0,349-354
C_1_BBS30003-2_BBS30005,0.0,80-82
C_1_BBS30003-2_BBS30005,0.0,199-204
C_1_BBS30003-2_BBS30005,0.0,66-75
C_1_BBS30003-2_BBS30005,0.03333333333333333,408-412
C_1_BBS30003-2_BBS30005,0.1,104-107
C_1_BBS30003-2_BBS30005,0.0,233-240
C_1_BBS30003-2_BBS30005,0.0,20-25
C_1_BBS30003-2_BBS30005,0.0,175-175
C_1_BBS30003-2_BBS30005,0.1,245-248
C_1_BBS30003-2_BBS30005,0.03333333333333333,428-432
C_1_BBS30003-2_BBS30005,0.0,138-142
C_1_BBS30003-2_BBS30005,0.0,308-314
C_1_BBS30003-2_BBS30005,0.0,168-170
C_1_BBS30003-2_BBS30005,0.0,323-325
C_1_BBS30003-2_BBS30005,0.03333333333333333,380-382
C_1_BBS30003-2_BBS30005,0.0,399-400
C_1_BBS30003-2_BBS30005,0.0,418-420
C_1_BBS30003-2_BBS30005,0.03333333333333333,254-256
C_1_BBS30003-2_BBS30005,0.0,277-278
C_1_BBS30003-2_BBS30005,0.0,223-225
C_1_BBS30003-2_BBS30005,0.06666666666666667,216-216
C_1_BBS30003-2_BBS30005,0.06666666666666667,195-195
C_1_BBS30003-2_BBS30005,0.3333333333333333,16-16
C_1_BBS30003-2_BBS30009,0.03333333333333333,202-210
C_1_BBS30003-2_BBS30009,0.0,363-370
C_1_BBS30003-2_BBS30009,0.0,130-131
C_1_BBS30003-2_BBS30009,0.1,189-196
C_1_BBS30003-2_BBS30009,0.2,286-292
C_1_BBS30003-2_BBS30009,0.0,237-240
C_1_BBS30003-2_BBS30009,0.0,244-246
C_1_BBS30003-2_BBS30009,0.26666666666666666,281-282
C_1_BBS30003-2_BBS30009,0.0,274-275
C_1_BBS30003-2_BBS30013,0.1,160-178
C_1_BBS30003-2_BBS30013,0.13333333333333333,242-253
C_1_BBS30003-2_BBS30013,0.0,228-238
C_1_BBS30003-2_BBS30013,0.0,382-388
C_1_BBS30003-2_BBS30013,0.03333333333333333,305-317
C_1_BBS30003-2_BBS30013,0.0,77-78
C_1_BBS30003-2_BBS30013,0.03333333333333333,405-409
C_1_BBS30003-2_BBS30013,0.0,141-142
C_1_BBS30003-2_BBS30013,0.06666666666666667,341-347
C_1_BBS30003-2_BBS30013,0.0,418-423
C_1_BBS30003-2_BBS30013,0.0,13-19
C_1_BBS30003-2_BBS30013,0.03333333333333333,215-218
C_1_BBS30003-2_BBS30013,0.0,359-360
C_1_BBS30003-2_BBS30013,0.1,147-150
C_1_BBS30003-2_BBS30013,0.0,433-435
C_1_BBS30003-2_BBS30013,0.0,277-283
C_1_BBS30003-2_BBS30013,0.03333333333333333,90-90
C_1_BBS30003-2_BBS30013,0.13333333333333333,321-322
C_1_BBS30003-2_BBS30013,0.06666666666666667,485-491
C_1_BBS30003-2_BBS30013,0.0,68-68
C_1_BBS30003-2_BBS30013,0.06666666666666667,451-453
C_1_BBS30003-2_BBS30013,0.03333333333333333,116-116
C_1_BBS30003-2_BBS30013,0.0,32-34
C_1_BBS30003-2_BBS30013,0.16666666666666666,40-41
C_1_BBS30003-2_BBS30013,0.03333333333333333,353-354
C_1_BBS30003-2_BBS30013,0.2,156-156
C_1_BBS30003-2_BBS30013,0.3333333333333333,414-414
C_1_BBS30003-2_BBS30013,0.3333333333333333,474-474
C_1_BBS30003-2_BBS30013,0.3333333333333333,496-496
C_1_BBS30003-2_BBS30013,0.3333333333333333,364-364
C_1_BBS30003-2_BBS30021_A,0.1,148-170
C_1_BBS30003-2_BBS30021_A,0.0,178-181
C_1_BBS30003-2_BBS30021_A,0.0,41-43
C_1_BBS30003-2_BBS30021_A,0.03333333333333333,296-307
C_1_BBS30003-2_BBS30021_A,0.06666666666666667,60-67
C_1_BBS30003-2_BBS30021_A,0.03333333333333333,73-73
C_1_BBS30003-2_BBS30021_A,0.0,364-368
C_1_BBS30003-2_BBS30021_A,0.03333333333333333,209-214
C_1_BBS30003-2_BBS30021_A,0.1,398-402
C_1_BBS30003-2_BBS30021_A,0.13333333333333333,34-37
C_1_BBS30003-2_BBS30021_A,0.1,82-85
C_1_BBS30003-2_BBS30021_A,0.0,251-253
C_1_BBS30003-2_BBS30021_A,0.13333333333333333,246-247
C_1_BBS30003-2_BBS30021_A,0.1,127-129
C_1_BBS30003-2_BBS30021_A,0.16666666666666666,203-205
C_1_BBS30003-2_BBS30021_A,0.06666666666666667,223-223
C_1_BBS30003-2_BBS30021_A,0.13333333333333333,311-314
C_1_BBS30003-2_BBS30021_A,0.06666666666666667,394-394
C_1_BBS30003-2_BBS30021_A,0.0,353-354
C_1_BBS30003-2_BBS30021_A,0.3333333333333333,292-292
C_1_BBS30003-2_BBS30021_A,0.3333333333333333,229-229
C_1_BBS30003-2_BBS30021_A,0.3333333333333333,116-116
C_1_BBS30003-2_BBS30021_A,0.3333333333333333,107-107
C_1_BBS30003-2_BBS30021_A,0.3333333333333333,123-123
C_1_BBS30003-2_BBS30021_B,0.06666666666666667,148-170
C_1_BBS30003-2_BBS30021_B,0.0,178-181
C_1_BBS30003-2_BBS30021_B,0.0,41-43
C_1_BBS30003-2_BBS30021_B,0.03333333333333333,296-307
C_1_BBS30003-2_BBS30021_B,0.0,60-67
C_1_BBS30003-2_BBS30021_B,0.03333333333333333,73-73
C_1_BBS30003-2_BBS30021_B,0.0,364-368
C_1_BBS30003-2_BBS30021_B,0.06666666666666667,209-214
C_1_BBS30003-2_BBS30021_B,0.03333333333333333,34-37
C_1_BBS30003-2_BBS30021_B,0.0,398-402
C_1_BBS30003-2_BBS30021_B,0.03333333333333333,82-85
C_1_BBS30003-2_BBS30021_B,0.0,251-253
C_1_BBS30003-2_BBS30021_B,0.13333333333333333,246-247
C_1_BBS30003-2_BBS30021_B,0.1,127-129
C_1_BBS30003-2_BBS30021_B,0.1,203-205
C_1_BBS30003-2_BBS30021_B,0.03333333333333333,311-314
C_1_BBS30003-2_BBS30021_B,0.06666666666666667,223-223
C_1_BBS30003-2_BBS30021_B,0.1,394-394
C_1_BBS30003-2_BBS30021_B,0.0,353-354
C_1_BBS30003-2_BBS30021_B,0.3333333333333333,292-292
C_1_BBS30003-2_BBS30021_B,0.3333333333333333,229-229
C_1_BBS30003-2_BBS30021_B,0.3333333333333333,116-116
C_1_BBS30003-2_BBS30021_B,0.3333333333333333,107-107
C_1_BBS30003-2_BBS30021_B,0.3333333333333333,123-123
C_1_BBS30003-2_BBS30021_C,0.1,58-67
C_1_BBS30003-2_BBS30021_C,0.0,379-398
C_1_BBS30003-2_BBS30021_C,0.1,200-205
C_1_BBS30003-2_BBS30021_C,0.0,260-264
C_1_BBS30003-2_BBS30021_C,0.0,166-169
C_1_BBS30003-2_BBS30021_C,0.0,79-81
C_1_BBS30003-2_BBS30021_C,0.03333333333333333,212-212
C_1_BBS30003-2_BBS30021_C,0.0,349-351
C_1_BBS30003-2_BBS30021_C,0.03333333333333333,302-309
C_1_BBS30003-2_BBS30021_C,0.0,131-134
C_1_BBS30003-2_BBS30021_C,0.0,103-114
C_1_BBS30003-2_BBS30021_C,0.2,284-291
C_1_BBS30003-2_BBS30021_C,0.03333333333333333,138-138
C_1_BBS30003-2_BBS30021_C,0.0,296-298
C_1_BBS30003-2_BBS30021_C,0.16666666666666666,356-357
C_1_BBS30003-2_BBS30021_C,0.0,147-148
C_1_BBS30003-2_BBS30021_C,0.06666666666666667,241-241
C_1_BBS30003-2_BBS30021_C,0.06666666666666667,175-175
C_1_BBS30003-2_BBS30021_C,0.3333333333333333,91-91
C_1_BBS30003-2_BBS30021_C,0.3333333333333333,274-274
C_1_BBS30003-2_BBS30021_C,0.3333333333333333,142-142
C_1_BBS30003-2_BBS30022,0.06666666666666667,367-382
C_1_BBS30003-2_BBS30022,0.23333333333333334,133-142
C_1_BBS30003-2_BBS30022,0.0,38-45
C_1_BBS30003-2_BBS30022,0.03333333333333333,350-352
C_1_BBS30003-2_BBS30022,0.0,96-107
C_1_BBS30003-2_BBS30022,0.0,66-66
C_1_BBS30003-2_BBS30022,0.03333333333333333,228-231
C_1_BBS30003-2_BBS30022,0.0,164-164
C_1_BBS30003-2_BBS30022,0.0,79-80
C_1_BBS30003-2_BBS30022,0.0,125-129
C_1_BBS30003-2_BBS30022,0.03333333333333333,5-5
C_1_BBS30003-2_BBS30022,0.0,74-75
C_1_BBS30003-2_BBS30022,0.1,32-32
C_1_BBS30003-2_BBS30022,0.3333333333333333,28-28
C_1_BBS30003-2_BBS30023_C,0.1,157-167
C_1_BBS30003-2_BBS30023_C,0.13333333333333333,32-43
C_1_BBS30003-2_BBS30023_C,0.03333333333333333,134-138
C_1_BBS30003-2_BBS30023_C,0.0,56-63
C_1_BBS30003-2_BBS30023_C,0.06666666666666667,385-390
C_1_BBS30003-2_BBS30023_C,0.0,271-278
C_1_BBS30003-2_BBS30023_C,0.0,207-214
C_1_BBS30003-2_BBS30023_C,0.0,261-265
C_1_BBS30003-2_BBS30023_C,0.03333333333333333,369-372
C_1_BBS30003-2_BBS30023_C,0.06666666666666667,180-184
C_1_BBS30003-2_BBS30023_C,0.2,246-249
C_1_BBS30003-2_BBS30023_C,0.16666666666666666,376-378
C_1_BBS30003-2_BBS30023_C,0.16666666666666666,299-301
C_1_BBS30003-2_BBS30023_C,0.4,98-98
C_1_BBS30003-2_BBS30023_C,0.36666666666666664,403-403
C_1_BBS30003-2_BBS30023_C,0.3333333333333333,227-227
C_1_BBS30003-2_BBS30023_C,0.23333333333333334,394-396
C_1_BBS30003-2_BBS30023_C,0.03333333333333333,70-73
C_1_BBS30003-2_BBS30023_C,0.03333333333333333,112-115
C_1_BBS30003-2_BBS30023_C,0.06666666666666667,363-363
C_1_BBS30003-2_BBS30023_C,0.2,47-47
C_1_BBS30003-2_BBS30023_C,0.3333333333333333,218-218
C_1_BBS30003-2_BBS30023_C,0.3333333333333333,174-174
C_1_BBS30003-2_BBS30024_A,0.0,338-349
C_1_BBS30003-2_BBS30024_A,0.0,129-134
C_1_BBS30003-2_BBS30024_A,0.0,200-206
C_1_BBS30003-2_BBS30024_A,0.0,66-68
C_1_BBS30003-2_BBS30024_A,0.0,168-170
C_1_BBS30003-2_BBS30024_A,0.06666666666666667,212-219
C_1_BBS30003-2_BBS30024_A,0.0,385-390
C_1_BBS30003-2_BBS30024_A,0.0,424-433
C_1_BBS30003-2_BBS30024_A,0.03333333333333333,42-43
C_1_BBS30003-2_BBS30024_A,0.0,90-92
C_1_BBS30003-2_BBS30024_A,0.0,316-322
C_1_BBS30003-2_BBS30024_A,0.0,360-364
C_1_BBS30003-2_BBS30024_A,0.0,138-142
C_1_BBS30003-2_BBS30024_A,0.1,81-81
C_1_BBS30003-2_BBS30024_A,0.03333333333333333,158-162
C_1_BBS30003-2_BBS30024_A,0.0,15-16
C_1_BBS30003-2_BBS30024_A,0.03333333333333333,238-241
C_1_BBS30003-2_BBS30024_A,0.0,269-271
C_1_BBS30003-2_BBS30024_A,0.0,182-183
C_1_BBS30003-2_BBS30024_A,0.1,37-37
C_1_BBS30003-2_BBS30024_A,0.0,146-153
C_1_BBS30003-2_BBS30024_A,0.06666666666666667,62-62
C_1_BBS30003-2_BBS30024_A,0.3333333333333333,410-410
C_1_BBS30003-2_BBS30024_A,0.3333333333333333,312-312
C_1_BBS30003-2_BBS30024_B,0.0,338-349
C_1_BBS30003-2_BBS30024_B,0.0,129-134
C_1_BBS30003-2_BBS30024_B,0.0,200-206
C_1_BBS30003-2_BBS30024_B,0.0,66-68
C_1_BBS30003-2_BBS30024_B,0.0,168-170
C_1_BBS30003-2_BBS30024_B,0.1,212-219
C_1_BBS30003-2_BBS30024_B,0.0,385-390
C_1_BBS30003-2_BBS30024_B,0.0,424-433
C_1_BBS30003-2_BBS30024_B,0.0,90-92
C_1_BBS30003-2_BBS30024_B,0.03333333333333333,42-43
C_1_BBS30003-2_BBS30024_B,0.0,316-322
C_1_BBS30003-2_BBS30024_B,0.0,360-364
C_1_BBS30003-2_BBS30024_B,0.0,138-142
C_1_BBS30003-2_BBS30024_B,0.1,81-81
C_1_BBS30003-2_BBS30024_B,0.03333333333333333,158-162
C_1_BBS30003-2_BBS30024_B,0.03333333333333333,15-16
C_1_BBS30003-2_BBS30024_B,0.06666666666666667,238-241
C_1_BBS30003-2_BBS30024_B,0.0,182-183
C_1_BBS30003-2_BBS30024_B,0.0,269-270
C_1_BBS30003-2_BBS30024_B,0.1,37-37
C_1_BBS30003-2_BBS30024_B,0.0,146-153
C_1_BBS30003-2_BBS30024_B,0.06666666666666667,62-62
C_1_BBS30003-2_BBS30024_B,0.3333333333333333,410-410
C_1_BBS30003-2_BBS30024_B,0.3333333333333333,312-312
C_1_BBS30003-2_BBS30025_A,0.0,68-71
C_1_BBS30003-2_BBS30025_A,0.0,343-352
C_1_BBS30003-2_BBS30025_A,0.0,364-379
C_1_BBS30003-2_BBS30025_A,0.1,205-206
C_1_BBS30003-2_BBS30025_A,0.0,252-254
C_1_BBS30003-2_BBS30025_A,0.0,130-131
C_1_BBS30003-2_BBS30025_A,0.16666666666666666,227-234
C_1_BBS30003-2_BBS30025_A,0.0,147-148
C_1_BBS30003-2_BBS30025_A,0.13333333333333333,138-139
C_1_BBS30003-2_BBS30025_A,0.3333333333333333,264-264
C_1_BBS30003-2_BBS30025_A,0.3333333333333333,63-63
C_1_BBS30003-2_BBS30025_A,0.3333333333333333,76-76
C_1_BBS30003-2_BBS30025_A,0.3333333333333333,322-322
C_1_BBS30003-2_BBS30025_B,0.03333333333333333,340-348
C_1_BBS30003-2_BBS30025_B,0.0,189-198
C_1_BBS30003-2_BBS30025_B,0.0,68-70
C_1_BBS30003-2_BBS30025_B,0.03333333333333333,373-381
C_1_BBS30003-2_BBS30025_B,0.0,50-53
C_1_BBS30003-2_BBS30025_B,0.0,331-334
C_1_BBS30003-2_BBS30025_B,0.0,363-366
C_1_BBS30003-2_BBS30025_B,0.0,233-234
C_1_BBS30003-2_BBS30025_B,0.0,74-75
C_1_BBS30003-2_BBS30025_B,0.3333333333333333,352-352
C_1_BBS30003-2_BBS30025_C,0.1,340-348
C_1_BBS30003-2_BBS30025_C,0.0,189-198
C_1_BBS30003-2_BBS30025_C,0.0,68-70
C_1_BBS30003-2_BBS30025_C,0.03333333333333333,373-381
C_1_BBS30003-2_BBS30025_C,0.0,50-53
C_1_BBS30003-2_BBS30025_C,0.0,331-334
C_1_BBS30003-2_BBS30025_C,0.0,363-366
C_1_BBS30003-2_BBS30025_C,0.03333333333333333,233-234
C_1_BBS30003-2_BBS30025_C,0.0,74-75
C_1_BBS30003-2_BBS30025_C,0.3333333333333333,352-352
C_1_BBS30003-2_BBS30026_A,0.1,334-344
C_1_BBS30003-2_BBS30026_A,0.1,394-401
C_1_BBS30003-2_BBS30026_A,0.0,409-418
C_1_BBS30003-2_BBS30026_A,0.1,49-51
C_1_BBS30003-2_BBS30026_A,0.13333333333333333,131-141
C_1_BBS30003-2_BBS30026_A,0.03333333333333333,213-217
C_1_BBS30003-2_BBS30026_A,0.0,5-7
C_1_BBS30003-2_BBS30026_A,0.0,182-184
C_1_BBS30003-2_BBS30026_A,0.06666666666666667,174-176
C_1_BBS30003-2_BBS30026_A,0.03333333333333333,155-164
C_1_BBS30003-2_BBS30026_A,0.0,69-72
C_1_BBS30003-2_BBS30026_A,0.0,113-114
C_1_BBS30003-2_BBS30026_A,0.0,15-18
C_1_BBS30003-2_BBS30026_A,0.03333333333333333,278-278
C_1_BBS30003-2_BBS30026_A,0.0,61-64
C_1_BBS30003-2_BBS30026_A,0.2,149-150
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,361-365
C_1_BBS30003-2_BBS30026_A,0.3,224-224
C_1_BBS30003-2_BBS30026_A,0.26666666666666666,87-87
C_1_BBS30003-2_BBS30026_A,0.0,423-424
C_1_BBS30003-2_BBS30026_A,0.2,77-80
C_1_BBS30003-2_BBS30026_A,0.0,286-289
C_1_BBS30003-2_BBS30026_A,0.03333333333333333,270-272
C_1_BBS30003-2_BBS30026_A,0.03333333333333333,370-371
C_1_BBS30003-2_BBS30026_A,0.0,428-429
C_1_BBS30003-2_BBS30026_A,0.06666666666666667,197-197
C_1_BBS30003-2_BBS30026_A,0.0,249-250
C_1_BBS30003-2_BBS30026_A,0.06666666666666667,206-206
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,34-34
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,261-261
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,193-193
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,202-202
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,255-255
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,304-304
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,98-98
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,103-103
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,56-56
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,39-39
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,322-322
C_1_BBS30003-2_BBS30026_A,0.3333333333333333,126-126
C_1_BBS30003-2_BBS30026_B,0.06666666666666667,451-463
C_1_BBS30003-2_BBS30026_B,0.1,282-296
C_1_BBS30003-2_BBS30026_B,0.1,42-50
C_1_BBS30003-2_BBS30026_B,0.0,211-215
C_1_BBS30003-2_BBS30026_B,0.0,406-418
C_1_BBS30003-2_BBS30026_B,0.0,81-83
C_1_BBS30003-2_BBS30026_B,0.0,238-243
C_1_BBS30003-2_BBS30026_B,0.0,5-7
C_1_BBS30003-2_BBS30026_B,0.06666666666666667,491-494
C_1_BBS30003-2_BBS30026_B,0.0,127-136
C_1_BBS30003-2_BBS30026_B,0.03333333333333333,320-328
C_1_BBS30003-2_BBS30026_B,0.0,178-184
C_1_BBS30003-2_BBS30026_B,0.16666666666666666,386-390
C_1_BBS30003-2_BBS30026_B,0.0,256-257
C_1_BBS30003-2_BBS30026_B,0.0,101-103
C_1_BBS30003-2_BBS30026_B,0.03333333333333333,478-481
C_1_BBS30003-2_BBS30026_B,0.03333333333333333,142-144
C_1_BBS30003-2_BBS30026_B,0.0,344-347
C_1_BBS30003-2_BBS30026_B,0.4666666666666667,278-278
C_1_BBS30003-2_BBS30026_B,0.06666666666666667,226-226
C_1_BBS30003-2_BBS30026_B,0.06666666666666667,65-65
C_1_BBS30003-2_BBS30026_B,0.06666666666666667,485-485
C_1_BBS30003-2_BBS30026_B,0.06666666666666667,380-382
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,399-399
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,443-443
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,148-148
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,54-54
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,61-61
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,339-339
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,353-353
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,359-359
C_1_BBS30003-2_BBS30026_B,0.3333333333333333,467-467
C_1_BBS30003-2_BBS30026_C,0.06666666666666667,451-463
C_1_BBS30003-2_BBS30026_C,0.23333333333333334,282-296
C_1_BBS30003-2_BBS30026_C,0.13333333333333333,42-50
C_1_BBS30003-2_BBS30026_C,0.0,211-215
C_1_BBS30003-2_BBS30026_C,0.0,81-83
C_1_BBS30003-2_BBS30026_C,0.0,238-243
C_1_BBS30003-2_BBS30026_C,0.0,5-7
C_1_BBS30003-2_BBS30026_C,0.1,411-418
C_1_BBS30003-2_BBS30026_C,0.0,491-494
C_1_BBS30003-2_BBS30026_C,0.03333333333333333,127-136
C_1_BBS30003-2_BBS30026_C,0.0,320-328
C_1_BBS30003-2_BBS30026_C,0.0,178-184
C_1_BBS30003-2_BBS30026_C,0.0,386-390
C_1_BBS30003-2_BBS30026_C,0.0,256-257
C_1_BBS30003-2_BBS30026_C,0.03333333333333333,101-103
C_1_BBS30003-2_BBS30026_C,0.03333333333333333,478-481
C_1_BBS30003-2_BBS30026_C,0.03333333333333333,142-144
C_1_BBS30003-2_BBS30026_C,0.0,344-347
C_1_BBS30003-2_BBS30026_C,0.4666666666666667,278-278
C_1_BBS30003-2_BBS30026_C,0.06666666666666667,226-226
C_1_BBS30003-2_BBS30026_C,0.06666666666666667,65-65
C_1_BBS30003-2_BBS30026_C,0.06666666666666667,485-485
C_1_BBS30003-2_BBS30026_C,0.06666666666666667,380-382
C_1_BBS30003-2_BBS30026_C,0.3,359-362
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,399-399
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,443-443
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,148-148
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,54-54
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,61-61
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,339-339
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,353-353
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,406-406
C_1_BBS30003-2_BBS30026_C,0.3333333333333333,467-467
C_1_BBS30003-2_BBS30029,0.0,93-95
C_1_BBS30003-2_BBS30029,0.13333333333333333,234-240
C_1_BBS30003-2_BBS30029,0.0,139-147
C_1_BBS30003-2_BBS30029,0.0,121-126
C_1_BBS30003-2_BBS30029,0.0,64-67
C_1_BBS30003-2_BBS30029,0.0,46-47
C_1_BBS30003-2_BBS30029,0.06666666666666667,12-19
C_1_BBS30003-2_BBS30029,0.0,334-336
C_1_BBS30003-2_BBS30029,0.0,57-59
C_1_BBS30003-2_BBS30029,0.1,285-285
C_1_BBS30003-2_BBS30029,0.13333333333333333,313-316
C_1_BBS30003-2_BBS30029,0.23333333333333334,451-451
C_1_BBS30003-2_BBS30029,0.03333333333333333,546-548
C_1_BBS30003-2_BBS30029,0.03333333333333333,469-473
C_1_BBS30003-2_BBS30029,0.06666666666666667,410-411
C_1_BBS30003-2_BBS30029,0.06666666666666667,40-41
C_1_BBS30003-2_BBS30029,0.0,292-308
C_1_BBS30003-2_BBS30029,0.2,359-365
C_1_BBS30003-2_BBS30029,0.06666666666666667,132-132
C_1_BBS30003-2_BBS30029,0.06666666666666667,185-187
C_1_BBS30003-2_BBS30029,0.0,618-620
C_1_BBS30003-2_BBS30029,0.06666666666666667,162-167
C_1_BBS30003-2_BBS30029,0.03333333333333333,321-326
C_1_BBS30003-2_BBS30029,0.06666666666666667,427-429
C_1_BBS30003-2_BBS30029,0.0,555-558
C_1_BBS30003-2_BBS30029,0.0,265-267
C_1_BBS30003-2_BBS30029,0.26666666666666666,204-205
C_1_BBS30003-2_BBS30029,0.3,486-486
C_1_BBS30003-2_BBS30029,0.03333333333333333,603-604
C_1_BBS30003-2_BBS30029,0.0,445-447
C_1_BBS30003-2_BBS30029,0.06666666666666667,198-198
C_1_BBS30003-2_BBS30029,0.16666666666666666,51-51
C_1_BBS30003-2_BBS30029,0.3333333333333333,406-406
C_1_BBS30003-2_BBS30029,0.3333333333333333,181-181
C_1_BBS30003-2_BBS30029,0.3333333333333333,355-355
C_1_BBS30003-2_BBS30029,0.3333333333333333,441-441
C_1_BBS30003-2_BBS30029,0.3333333333333333,252-252
C_1_BBS30003-2_BBS30029,0.3333333333333333,482-482
C_1_BBS30003-2_BBS30029,0.3333333333333333,477-477
C_1_BBS30003-2_BBS30029,0.3333333333333333,174-174
C_1_BBS30003-2_BBS30029,0.3333333333333333,271-271
C_1_BBS30003-2_BBS30029,0.3333333333333333,87-87
C_1_BBS30003-2_BBS30030,0.0,215-236
C_1_BBS30003-2_BBS30030,0.0,140-155
C_1_BBS30003-2_BBS30030,0.0,281-289
C_1_BBS30003-2_BBS30030,0.03333333333333333,37-43
C_1_BBS30003-2_BBS30030,0.03333333333333333,171-174
C_1_BBS30003-2_BBS30030,0.06666666666666667,347-349
C_1_BBS30003-2_BBS30030,0.03333333333333333,408-411
C_1_BBS30003-2_BBS30030,0.06666666666666667,183-191
C_1_BBS30003-2_BBS30030,0.0,120-124
C_1_BBS30003-2_BBS30030,0.03333333333333333,15-20
C_1_BBS30003-2_BBS30030,0.03333333333333333,305-312
C_1_BBS30003-2_BBS30030,0.0,258-264
C_1_BBS30003-2_BBS30030,0.06666666666666667,342-342
C_1_BBS30003-2_BBS30030,0.0,365-369
C_1_BBS30003-2_BBS30030,0.03333333333333333,325-330
C_1_BBS30003-2_BBS30030,0.1,80-80
C_1_BBS30003-2_BBS30030,0.03333333333333333,178-178
C_1_BBS30003-2_BBS30030,0.16666666666666666,106-107
C_1_BBS30003-2_BBS30030,0.1,416-418
C_1_BBS30003-2_BBS30030,0.06666666666666667,375-375
C_1_BBS30003-2_BBS30030,0.3333333333333333,380-380
C_1_BBS30003-2_BBS30030,0.3333333333333333,159-159
C_1_BBS30003-2_BBS30030,0.3333333333333333,338-338
C_1_BBS30003-2_BBS30030,0.3333333333333333,424-424
C_1_BBS30005-2_BBS30001,0.13333333333333333,60-75
C_1_BBS30005-2_BBS30001,0.1,31-41
C_1_BBS30005-2_BBS30001,0.16666666666666666,220-226
C_1_BBS30005-2_BBS30001,0.06666666666666667,152-155
C_1_BBS30005-2_BBS30001,0.2,236-246
C_1_BBS30005-2_BBS30001,0.06666666666666667,185-187
C_1_BBS30005-2_BBS30001,0.16666666666666666,105-111
C_1_BBS30005-2_BBS30001,0.13333333333333333,134-139
C_1_BBS30005-2_BBS30001,0.3333333333333333,89-95
C_1_BBS30005-2_BBS30001,0.16666666666666666,197-200
C_1_BBS30005-2_BBS30001,0.03333333333333333,45-49
C_1_BBS30005-2_BBS30001,0.36666666666666664,232-232
C_1_BBS30005-2_BBS30001,0.1,99-100
C_1_BBS30005-2_BBS30001,0.5666666666666667,168-168
C_1_BBS30005-2_BBS30001,0.36666666666666664,120-120
